start0,neutral,rude,neutral,friendly,friendly,friendly
start0,friendly,friendly,friendly,neutral,rude,friendly
start0,friendly,friendly,friendly,friendly,friendly,friendly
start0,neutral,friendly,neutral,friendly,rude,rude
start0,neutral,neutral,friendly,neutral,friendly,neutral
